1.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	0.05543341.32	0.2401681.32	-0.2270011.32	0.2090011.32	0.2386611.32	-0.1348751.32	0.191831.32	-0.185021.32	-0.1302791.32	0.2497961.32	0.1592291.32	-0.1740641.32	-0.2413031.32	0.2342021.32	-0.06366991.32	-0.2344871.32	0.14081.32	0.1087641.32	-0.2082421.32	-0.2143221.32	-0.1759661.32	0.1601141.32	-0.2322671.32	0.0522131.32	-0.1108041.32	-0.2436611.32	0.2104491.32	-0.05049831.32	-0.08513261.32	0.09837251.32	0.05512761.32	-0.05736031.32	0.1214341.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	01.32	0
1.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	-0.1357871.35	-0.09055271.35	-0.1754271.35	-0.1479191.35	0.04931771.35	0.2402271.35	0.2065051.35	0.1549311.35	-0.208331.35	-0.005946691.35	0.2344871.35	0.2452761.35	-0.08855791.35	-0.1214251.35	-0.004978871.35	0.2642591.35	0.2280311.35	0.1904361.35	-0.1839471.35	0.2257921.35	-0.2543261.35	-0.242241.35	-0.1142511.35	0.07557931.35	0.1894791.35	0.04500311.35	0.2558661.35	-0.01908551.35	0.1624421.35	0.1456821.35	-0.06944561.35	-0.1353491.35	-0.2305871.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	01.35	0
1.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	-0.2382861.38	-0.1488751.38	-0.08224381.38	0.05380541.38	-0.2134081.38	-0.04003821.38	0.2183041.38	-0.1178661.38	0.09100071.38	-0.2427951.38	0.2089731.38	-0.2136211.38	0.1476731.38	-0.05312351.38	0.06186331.38	-0.2636781.38	0.0250811.38	-0.1787711.38	-0.1621091.38	-0.2400511.38	-0.1261671.38	0.1314251.38	0.06215621.38	-0.1808861.38	0.1809251.38	0.2163171.38	0.2701351.38	0.08643111.38	0.2276461.38	-0.2320991.38	-0.1764751.38	0.2432371.38	-0.07712591.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	01.38	0
1.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	-0.1847121.41	0.24621.41	0.03164141.41	0.05414841.41	-0.1695791.41	-0.209751.41	0.2256611.41	0.08148091.41	0.2281421.41	0.008209811.41	0.1007761.41	0.09837151.41	0.2397871.41	0.1995031.41	0.1202211.41	0.2317181.41	-0.2129641.41	-0.1242181.41	-0.1322041.41	0.2488281.41	0.09728591.41	0.08374031.41	0.2084431.41	0.2355341.41	-0.121911.41	-0.1572361.41	0.2510271.41	-0.1456941.41	0.04019431.41	0.05691811.41	-0.2313031.41	-0.1920131.41	0.2428881.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	01.41	0
1.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	-0.00595741.44	-0.1110651.44	0.1428751.44	-0.1506971.44	0.1216841.44	0.1958061.44	0.2307181.44	-0.03757911.44	-0.04327071.44	0.2421521.44	-0.04707171.44	0.05601541.44	0.10311.44	-0.2452661.44	0.1736431.44	-0.1728171.44	-0.1791911.44	0.2244941.44	-0.09398621.44	-0.2564311.44	0.240271.44	-0.2325041.44	0.2472451.44	-0.2142521.44	-0.2268481.44	-0.1325331.44	0.2017361.44	0.1923921.44	-0.1874261.44	0.1843791.44	-0.2165681.44	0.01592251.44	0.0333881.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	01.44	0
1.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	0.1755511.47	-0.1295141.47	0.2237011.47	0.2144681.47	0.2341421.47	0.07233461.47	0.2388741.47	0.0005883951.47	-0.2373811.47	-0.0022341.47	-0.1746831.47	-0.189931.47	-0.1328641.47	0.1602331.47	0.2132841.47	0.09623291.47	0.08988511.47	0.04253721.47	-0.05644011.47	0.2591691.47	0.1973521.47	0.1912451.47	0.1613341.47	0.13291.47	0.03678911.47	0.2265371.47	0.1308761.47	-0.2162051.47	-0.2091551.47	-0.2226121.47	-0.1343711.47	0.1650091.47	-0.2522811.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	01.47	0
1.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	0.2440711.5	0.2451841.5	0.253461.5	-0.2381261.5	0.002303681.5	-0.2431951.5	0.2424681.5	0.03528451.5	6.49524e-051.5	-0.2436831.5	-0.2323331.5	0.2442111.5	-0.2446371.5	0.005857391.5	0.2291461.5	-0.008014091.5	0.242521.5	-0.2389621.5	-0.01479751.5	-0.2602581.5	-0.006899971.5	0.001754381.5	-0.000290331.5	-0.006500071.5	0.2446091.5	0.003809661.5	0.04534951.5	0.2237211.5	0.001302931.5	0.01776861.5	-0.01481921.5	-0.2412171.5	0.009327261.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	01.5	0
1.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	0.157331.53	-0.1279561.53	0.2260311.53	0.2099131.53	-0.2397291.53	0.1052571.53	0.2466161.53	-0.07249061.53	0.2380381.53	0.006101191.53	-0.1951591.53	-0.1964071.53	-0.125471.53	-0.1731511.53	0.2323871.53	-0.08101951.53	0.09241971.53	0.0432481.53	0.02548071.53	0.2605981.53	-0.2021681.53	-0.1934381.53	-0.1538251.53	-0.1216911.53	0.05354851.53	-0.2295921.53	-0.04293471.53	-0.2125251.53	0.2134181.53	0.2111531.53	0.1161021.53	0.1577411.53	0.2502511.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	01.53	0
1.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	-0.02776571.56	-0.1093041.56	0.1547151.56	-0.1397471.56	-0.1378571.56	0.1647681.56	0.2546971.56	0.1079261.56	0.04912371.56	0.2422021.56	-0.07882461.56	0.07276171.56	0.112151.56	0.2473431.56	0.2206471.56	0.158681.56	-0.1770121.56	0.2222951.56	0.06800871.56	-0.2489661.56	-0.2417261.56	0.2335561.56	-0.2272951.56	0.2170181.56	-0.2252141.56	0.1229521.56	-0.1261171.56	0.1841391.56	0.1906561.56	-0.2005341.56	0.215211.56	0.02824821.56	-0.05014941.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	01.56	0
1.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	-0.1965031.59	0.2424811.59	0.04924071.59	0.03262461.59	0.1580631.59	-0.2136911.59	0.2593431.59	-0.1408581.59	-0.224611.59	-0.007727011.59	0.06967821.59	0.07708531.59	0.2401391.59	-0.1980731.59	0.1868821.59	-0.2168251.59	-0.2213051.59	-0.1295221.59	0.1025381.59	0.2366581.59	-0.09117981.59	-0.08708881.59	-0.1784331.59	-0.2482191.59	-0.1353541.59	0.1557471.59	-0.184941.59	-0.1444791.59	-0.04493641.59	-0.03754841.59	0.2494521.59	-0.1987861.59	-0.2382441.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	01.59	0
1.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	-0.2347691.62	-0.1408451.62	-0.06844121.62	0.08199371.62	0.2221321.62	-0.01124541.62	0.2539121.62	0.1699711.62	-0.09247751.62	-0.235621.62	0.1878451.62	-0.1982291.62	0.1403981.62	0.04423921.62	0.1323651.62	0.2412691.62	0.01739351.62	-0.182171.62	0.1362321.62	-0.2229221.62	0.1301331.62	-0.1294651.62	-0.04184241.62	0.203381.62	0.1800551.62	-0.2199811.62	-0.2210741.62	0.08844621.62	-0.2294681.62	0.2360161.62	0.2113651.62	0.2391111.62	0.09214271.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	01.62	0
1.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	-0.1217471.65	-0.09479121.65	-0.1720441.65	-0.1836631.65	-0.03856941.65	0.2171931.65	0.2386571.65	-0.1958621.65	0.2111361.65	0.01091521.65	0.2275831.65	0.2380061.65	-0.09049481.65	0.1277521.65	0.06880431.65	-0.2322841.65	0.2347611.65	0.1971231.65	0.1686421.65	0.2059331.65	0.2504071.65	0.2408161.65	0.1194671.65	-0.09684841.65	0.2009981.65	-0.03953861.65	-0.2302981.65	-0.02933171.65	-0.1644571.65	-0.1693481.65	0.1039981.65	-0.1218351.65	0.2147811.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	01.65	0
1.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	0.07598551.68	0.2399961.68	-0.23891.68	0.2429361.68	-0.2384791.68	-0.1440051.68	0.2185841.68	0.2197531.68	0.1344361.68	0.2361561.68	0.1683821.68	-0.1844981.68	-0.2412471.68	-0.2315191.68	0.002137231.68	0.1928641.68	0.1532671.68	0.1037961.68	0.1949371.68	-0.191181.68	0.1706671.68	-0.1584831.68	0.2133821.68	-0.03708361.68	-0.1123421.68	0.2384991.68	-0.2034241.68	-0.0345211.68	0.09025621.68	-0.08077781.68	-0.03253291.68	-0.07685541.68	-0.1339521.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	01.68	0
1.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	0.2281211.71	-0.1620931.71	-0.2505881.71	-0.253461.71	-0.09593091.71	-0.1240331.71	0.2001221.71	-0.235551.71	-0.1833031.71	-0.006024771.71	0.04269641.71	0.05443191.71	-0.1609681.71	0.2061081.71	-0.0668381.71	-0.1302861.71	-0.1262671.71	-0.2351431.71	0.2192561.71	0.1667371.71	-0.03786921.71	-0.0520311.71	0.2016181.71	0.1614341.71	-0.2343571.71	-0.08912521.71	-0.1471271.71	0.09624951.71	0.243431.71	0.2449741.71	-0.1634281.71	0.2261411.71	-0.1934361.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	01.71	0
1.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	0.2347741.74	-0.06805651.74	-0.2074181.74	0.2133651.74	0.1896021.74	0.2341191.74	0.181061.74	0.2483071.74	-0.1649091.74	-0.239171.74	-0.1013391.74	0.09822731.74	0.06902031.74	-0.07184621.74	-0.1264321.74	0.04950311.74	-0.2389921.74	-0.02216241.74	0.2391741.74	-0.1392371.74	-0.2099551.74	0.224271.74	0.08178241.74	-0.2391541.74	0.0237891.74	-0.1894941.74	-0.07160631.74	-0.1579971.74	0.1268541.74	-0.1375651.74	-0.2437321.74	-0.2265161.74	0.1705021.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	01.74	0
1.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	0.08597331.77	0.2340391.77	-0.1220741.77	-0.1313611.77	0.2000591.77	-0.0479721.77	0.160461.77	-0.2577381.77	0.1595171.77	0.002850831.77	-0.2091491.77	-0.2101721.77	0.2347361.77	-0.09582751.77	-0.1801251.77	0.03425921.77	-0.0466711.77	0.2459071.77	0.2500711.77	0.1128461.77	-0.2104361.77	-0.2169631.77	-0.0874081.77	0.2490391.77	0.2351711.77	0.1925451.77	0.01492821.77	0.1991761.77	-0.1301521.77	-0.1290271.77	-0.251221.77	0.08394041.77	0.1579591.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	01.77	0
1.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	-0.1117211.8	-0.1769811.8	-0.01312611.8	0.02898651.8	-0.08034121.8	-0.1986561.8	0.1359811.8	0.2601921.8	0.1958051.8	0.2391861.8	-0.2326511.8	0.2283521.8	0.1817781.8	0.2122611.8	-0.2217641.8	-0.1119321.8	0.2022521.8	-0.06717191.8	0.2502631.8	-0.08721751.8	-0.04344381.8	0.0365141.8	-0.2136241.8	-0.1824341.8	0.06416321.8	0.08923451.8	0.1000661.8	-0.2288291.8	-0.2466761.8	0.2517121.8	-0.1831931.8	0.1157631.8	-0.195011.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	01.8	0
1.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	-0.2369121.83	-0.04794121.83	0.09274751.83	0.08624491.83	-0.2448881.83	0.1939711.83	0.1129211.83	-0.2489531.83	-0.127231.83	-0.005116561.83	-0.1552771.83	-0.1582981.83	-0.044021.83	-0.2200811.83	-0.2472611.83	0.1703471.83	0.1927821.83	-0.2253341.83	0.2436671.83	0.06518491.83	0.1594721.83	0.1683791.83	-0.228651.83	0.06174211.83	-0.210441.83	-0.2421761.83	0.1649711.83	0.2446361.83	-0.08850561.83	-0.09449821.83	-0.06314041.83	-0.2443841.83	-0.1240561.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	01.83	0
1.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	-0.2080161.86	0.2281361.86	0.1784291.86	-0.1831971.86	-0.04790451.86	0.06607471.86	0.09214921.86	0.230121.86	-0.2178731.86	-0.2355631.86	-0.01934861.86	0.0278181.86	-0.2279081.86	0.1190551.86	-0.2474221.86	-0.2112311.86	-0.06670581.86	0.1475831.86	0.2269231.86	-0.05037351.86	0.2359591.86	-0.2415241.86	-0.1231441.86	0.07624271.86	-0.1453081.86	0.04593141.86	0.2064561.86	-0.2445611.86	0.1651211.86	-0.1684741.86	0.07957091.86	0.2137291.86	0.2157581.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	01.86	0
1.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	-0.04161871.89	-0.1914671.89	0.2222291.89	0.2392241.89	0.2124051.89	-0.2343971.89	0.07144891.89	-0.2012441.89	0.08739111.89	-0.002098931.89	0.1249081.89	0.1105311.89	-0.1956251.89	0.04873781.89	-0.2313471.89	0.2202141.89	-0.2477181.89	0.1741491.89	0.1999431.89	0.03766651.89	0.1212581.89	0.1259351.89	0.04573271.89	-0.1938951.89	0.151461.89	0.2155481.89	0.2170211.89	0.2242591.89	0.2334571.89	0.2450251.89	0.1939251.89	-0.04794561.89	0.08146681.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	01.89	0
1.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	0.1588281.92	-0.02497581.92	0.2176231.92	-0.2419611.92	0.1623951.92	0.09923921.92	0.04331631.92	0.1617461.92	0.2420481.92	0.237641.92	0.2216051.92	-0.2109881.92	0.02027181.92	-0.1908881.92	-0.1986271.92	-0.1982541.92	-0.110741.92	-0.2125921.92	0.1597181.92	-0.02545431.92	-0.08423911.92	0.0897981.92	0.1916891.92	0.246981.92	0.2050351.92	-0.1629961.92	0.1965841.92	-0.1865411.92	0.04803781.92	-0.04958191.92	0.2477321.92	-0.1479261.92	-0.2304461.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	01.92	0
1.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	0.2539941.95	0.2183181.95	0.1694561.95	0.1988691.95	-0.1277531.95	0.1582941.95	0.03194521.95	-0.1182581.95	-0.04000551.95	0.00404451.95	0.2286411.95	0.2239261.95	0.2182021.95	0.236841.95	-0.1444291.95	0.1489451.95	0.1651481.95	-0.09167011.95	0.1111331.95	0.01298781.95	-0.2191691.95	-0.2335031.95	0.2408051.95	-0.2240761.95	-0.07936471.95	-0.1254051.95	0.145411.95	0.134191.95	-0.1923011.95	-0.2061831.95	0.2275291.95	0.2431251.95	-0.04348791.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	01.95	0
1.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	01.98	0.1863061.98	-0.2003251.98	0.09339881.98	-0.1113911.98	-0.2328371.98	-0.2153081.98	0.01710981.98	0.06083741.98	-0.2528361.98	-0.2347631.98	0.1452841.98	-0.1441231.98	0.2133771.98	-0.1564591.98	-0.07822621.98	-0.07902481.98	0.2330141.98	0.2443511.98	0.05762011.98	-0.007560971.98	-0.185161.98	0.1878181.98	0.1646011.98	0.1311821.98	-0.234971.98	0.226911.98	0.07904091.98	-0.0712951.98	-0.218911.98	0.2289691.98	0.1381221.98	-0.176551.98	0.2364431.98	-0.004910111.98	-0.003621411.98	-0.00332131.98	-0.0009607021.98	-0.0003628951.98	-0.004327551.98	-0.004601141.98	0.002002351.98	0.002412581.98	-0.004686351.98	-0.004627141.98	-0.0004789261.98	0.00117981.98	-0.003835141.98	-0.003541321.98	0.003005021.98	0.00347841.98	0.004846231.98	-0.004669681.98	0.0008883091.98	0.002285091.98	0.003856831.98	0.004364341.98	-0.002239461.98	0.0008647171.98	-0.004259111.98	-0.004388661.98	0.00209421.98	0.001824811.98	0.004785661.98	0.004900241.98	-0.00343691.98	-0.0035042
2.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	02.01	0.003724632.01	-0.004004892.01	0.001867232.01	-0.002226932.01	-0.004654872.01	-0.004304442.01	0.0003420592.01	0.001216262.01	-0.005054692.01	-0.004693392.01	0.002904522.01	-0.002881312.01	0.004265832.01	-0.003127932.01	-0.00156392.01	-0.001579862.01	0.004658422.01	0.004885062.01	0.001151942.01	-0.0001511592.01	-0.003701712.01	0.003754862.01	0.003290712.01	0.00262262.01	-0.004697522.01	0.004536382.01	0.001580192.01	-0.001425332.01	-0.004376452.01	0.004577552.01	0.002761342.01	-0.003529582.01	0.004726972.01	0.2456042.01	0.1811432.01	0.1661322.01	0.04805432.01	0.0181522.01	0.2164642.01	0.2301492.01	-0.1001582.01	-0.1206772.01	0.2344112.01	0.2314492.01	0.02395592.01	-0.05901342.01	0.1918342.01	0.1771372.01	-0.1503112.01	-0.173992.01	-0.2424092.01	0.2335772.01	-0.04443322.01	-0.11432.01	-0.1929192.01	-0.2183042.01	0.1120182.01	-0.04325322.01	0.2130412.01	0.2195212.01	-0.1047522.01	-0.0912772.01	-0.2393792.01	-0.245112.01	0.1719142.01	0.17528
2.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	02.04	-0.03437552.04	0.2722772.04	-0.2390462.04	0.09943542.04	-0.0359182.04	0.1931182.04	-0.1982152.04	-0.1853962.04	0.2126042.04	0.04573522.04	-0.1220572.04	0.04466192.04	0.1168382.04	0.2308692.04	-0.2098742.04	-0.2442422.04	0.267132.04	-0.1393082.04	-0.08434522.04	-0.09132142.04	0.1929842.04	-0.2017442.04	0.220372.04	0.1921332.04	0.08878322.04	0.1529992.04	-0.1559692.04	-0.1980252.04	0.1668252.04	-0.09004642.04	-0.008698742.04	0.2354342.04	-0.233782
