1.98	-0.0003814431.98	0.04407571.98	-0.1711191.98	-0.1610931.98	-0.02116131.98	-0.05315361.98	0.1744351.98	0.1607721.98	-0.0005650821.98	0.16671.98	-0.003448181.98	-0.006459541.98	-0.1347481.98	-0.01231841.98	-0.1861871.98	-0.1780151.98	-0.04571091.98	-0.1496061.98	-0.1743261.98	-0.1630311.98	-0.1935631.98	-0.1293621.98	-0.0038791.98	-0.01342871.98	-0.1631961.98	0.02112691.98	0.1683931.98	-0.1725241.98	0.2363021.98	0.2336071.98	-0.006510571.98	0.008819311.98	0.1920571.98	0.1979631.98	-0.1668441.98	-0.1837141.98	0.1801621.98	-0.1710331.98	0.1637711.98	0.1802591.98	-0.01429181.98	-0.002904811.98	0.1697291.98	0.1708961.98	0.1737221.98	-0.1946631.98	0.0002221451.98	-0.009023891.98	0.1538141.98	0.174571
2.04	0.1080762.04	-0.1153892.04	0.08588162.04	-0.08650242.04	-0.03690522.04	0.03872732.04	0.004375712.04	-0.007259892.04	0.1373032.04	-0.09019592.04	0.1927392.04	-0.1847352.04	-0.09471762.04	-0.1049572.04	-0.1902572.04	0.1865472.04	0.02487682.04	0.1084332.04	-0.1245652.04	0.1179032.04	-0.2253532.04	0.06578172.04	0.1653652.04	-0.1589782.04	-0.08710822.04	-0.1440562.04	-0.02220972.04	0.1620262.04	0.2303772.04	-0.2312092.04	-0.1643552.04	0.1592772.04	0.1956672.04	-0.2192992.04	0.06158542.04	-0.05003642.04	0.218672.04	0.1826042.04	0.1726092.04	-0.1858222.04	0.03027192.04	-0.03065352.04	0.1588612.04	0.0227252.04	0.1079382.04	0.2113952.04	0.1977942.04	-0.2010472.04	0.02527122.04	-0.0464209
2.1	0.1794062.1	0.1713552.1	0.1797672.1	0.1666882.1	-0.05288252.1	-0.02939052.1	-0.1704832.1	-0.1460162.1	0.2046032.1	-0.01574252.1	0.1081312.1	0.108652.1	-0.05496272.1	0.186882.1	-0.06439772.1	-0.06679742.1	0.09151932.1	-0.06443792.1	0.1344652.1	0.1277212.1	-0.2361222.1	0.01259132.1	0.1469672.1	0.1481752.1	0.02096132.1	0.1914722.1	-0.1929092.1	0.06440282.1	0.2249772.1	0.2275032.1	-0.1878082.1	-0.203762.1	0.1128182.1	0.1920232.1	0.1946242.1	0.2047772.1	0.2063922.1	-0.1147332.1	0.005176882.1	0.003293622.1	0.07274282.1	0.07061272.1	-0.06399762.1	-0.1896832.1	0.02365142.1	-0.207422.1	0.03483882.1	0.04122612.1	-0.1171242.1	-0.111138
2.16	0.1927962.16	-0.2047362.16	-0.07297442.16	0.07611792.16	-0.06747972.16	0.01733382.16	-0.1897652.16	0.1718932.16	0.1654332.16	0.1142532.16	-0.1294592.16	0.1227332.16	-0.01146122.16	-0.215622.16	0.1055242.16	-0.09529172.16	0.1381772.16	0.01455452.16	0.162122.16	-0.154472.16	-0.2291032.16	-0.08499452.16	-0.03637862.16	0.031542.16	0.1201512.16	-0.1406942.16	-0.1312752.16	-0.2070292.16	0.2200632.16	-0.2171712.16	-0.06567722.16	0.0806442.16	-0.0220572.16	-0.1197962.16	0.01287252.16	-0.03663222.16	0.1441652.16	-0.007049792.16	-0.1720772.16	0.1860592.16	0.110612.16	-0.105822.16	-0.19232.16	0.1275862.16	-0.05224152.16	0.1853052.16	-0.1914152.16	0.1967842.16	-0.1888262.16	0.204702
2.22	0.1527182.22	0.2103642.22	-0.1846062.22	-0.1743642.22	-0.07874152.22	-0.009948492.22	-0.03461522.22	-0.03865112.22	0.04093412.22	-0.1654452.22	-0.1821032.22	-0.1740632.22	0.03066562.22	0.1768932.22	0.2004512.22	0.1911162.22	0.1642482.22	0.04207522.22	-0.08436132.22	-0.0769452.22	-0.2043942.22	0.1411282.22	-0.186392.22	-0.1770662.22	0.1795922.22	0.01760182.22	0.09162032.22	0.0723222.22	0.2180782.22	0.2095992.22	0.1101492.22	0.1144992.22	-0.1418192.22	0.02375072.22	-0.1906732.22	-0.1912652.22	0.04803422.22	0.1231342.22	-0.1722972.22	-0.1873372.22	0.1406252.22	0.1427262.22	-0.05713652.22	0.09607792.22	-0.1166852.22	-0.1488782.22	-0.07625932.22	-0.07446582.22	-0.1421362.22	-0.170771
2.28	0.0723812.28	-0.1997832.28	0.05866752.28	-0.06093832.28	-0.08304682.28	0.006115892.28	0.1487292.28	-0.1279882.28	-0.1010842.28	0.153972.28	0.03086722.28	-0.0263552.28	0.07418092.28	-0.08679082.28	0.1564142.28	-0.1470892.28	0.1592082.28	-0.08909922.28	-0.1975082.28	0.1801352.28	-0.1567272.28	-0.1737452.28	-0.1282522.28	0.1359442.28	0.1682042.28	0.1151572.28	0.2017062.28	0.1569222.28	0.2155172.28	-0.1990462.28	0.2028682.28	-0.2152632.28	-0.1975752.28	0.07770922.28	-0.09051942.28	0.1122492.28	-0.0566592.28	-0.1926832.28	-0.00193032.28	0.002914292.28	0.1583792.28	-0.1762712.28	0.1568992.28	-0.2049812.28	-0.1687422.28	0.09830062.28	0.1769152.28	-0.180942.28	-0.01164032.28	0.0371952
2.34	-0.03274642.34	0.1673272.34	0.1851072.34	0.1807492.34	-0.08557722.34	-0.003243862.34	0.2033332.34	0.1823812.34	-0.1877152.34	-0.08685542.34	0.1956312.34	0.1919032.34	0.1132852.34	-0.0306532.34	0.003887982.34	-0.001387642.34	0.1315922.34	0.1288182.34	0.02661892.34	0.02656192.34	-0.09467252.34	0.1783182.34	0.07191582.34	0.05694242.34	0.09685932.34	-0.1824462.34	0.06577872.34	-0.1748572.34	0.210892.34	0.1886132.34	0.133592.34	0.1546672.34	-0.1655472.34	-0.1603682.34	0.1460482.34	0.1430012.34	-0.1461752.34	0.1782042.34	0.1730282.34	0.1844592.34	0.1688762.34	0.2041892.34	0.1682952.34	0.06724342.34	-0.1863622.34	-0.03971142.34	0.107512.34	0.1143662.34	0.1297752.34	0.116879
2.4	-0.1320632.4	-0.108712.4	-0.04623852.4	0.05463112.4	-0.08733112.4	0.007508582.4	0.08335072.4	-0.08187032.4	-0.1723442.4	-0.009795282.4	0.07817472.4	-0.07801522.4	0.1469572.4	0.1386822.4	-0.1540242.4	0.1465192.4	0.08792522.4	-0.1575922.4	0.2088362.4	-0.1878922.4	-0.03091282.4	-0.1480432.4	0.1930332.4	-0.1765892.4	-0.01235322.4	0.1539432.4	-0.1515562.4	-0.04665612.4	0.2050012.4	-0.1824612.4	-0.03874732.4	0.02989952.4	-0.06636752.4	0.1995932.4	0.1546912.4	-0.1754142.4	-0.2059452.4	-0.0856322.4	0.1808382.4	-0.1859042.4	0.1802442.4	-0.2287852.4	-0.0519342.4	0.152462.4	-0.1722052.4	-0.01961242.4	-0.1605022.4	0.1614392.4	0.191152.4	-0.20405
2.46	-0.2011822.46	0.03382732.46	-0.186292.46	-0.1784742.46	-0.08009382.46	-0.01200552.46	-0.1092472.46	-0.08797942.46	-0.06740452.46	0.09984322.46	-0.1531162.46	-0.1450252.46	0.1732692.46	-0.2061172.46	-0.201552.46	-0.1924842.46	0.02915742.46	0.1685432.46	0.03651782.46	0.02855952.46	0.04061482.46	0.0973722.46	0.103022.46	0.1007042.46	-0.1178552.46	-0.05106492.46	-0.1799242.46	0.2059472.46	0.199412.46	0.1738722.46	-0.1736872.46	-0.1835532.46	0.05414932.46	-0.1899362.46	-0.08056352.46	-0.0659222.46	-0.2093912.46	-0.04372852.46	0.006127672.46	0.0005803162.46	0.1845172.46	0.2393492.46	-0.1938462.46	-0.1826392.46	-0.1229522.46	0.07213452.46	-0.1367632.46	-0.1445112.46	0.144322.46	0.171314
2.52	-0.2037252.52	0.04174272.52	0.04173892.52	-0.04063442.52	-0.07884632.52	0.01339282.52	-0.2000732.52	0.1769122.52	0.07386272.52	-0.1573152.52	-0.1624342.52	0.1532652.52	0.1878982.52	0.2058212.52	-0.1083242.52	0.1013992.52	-0.03356272.52	-0.1705012.52	-0.1945132.52	0.1833082.52	0.1144212.52	-0.02254312.52	-0.1020232.52	0.09669922.52	-0.1778322.52	-0.08824692.52	0.01020782.52	-0.08831132.52	0.1862642.52	-0.161072.52	-0.1677472.52	0.1938752.52	0.152582.52	0.1332062.52	-0.1845022.52	0.199532.52	-0.1629312.52	0.1626542.52	-0.175012.52	0.1889262.52	0.1777132.52	-0.2433232.52	-0.07603722.52	-0.01077332.52	-0.04526382.52	-0.1227782.52	0.1384512.52	-0.1354112.52	0.00494912.52	-0.0407476
2.58	-0.1449612.58	-0.1016622.58	0.187322.58	0.1877072.58	-0.07689452.58	-0.008632242.58	-0.1129992.58	-0.1112812.58	0.1786332.58	0.1521282.58	0.06107982.58	0.06107342.58	0.1929982.58	-0.1405072.58	0.05284062.58	0.06511462.58	-0.08682192.58	0.1547022.58	-0.09321192.58	-0.09046812.58	0.1839912.58	-0.05687892.58	-0.1935492.58	-0.1863422.58	-0.1724722.58	0.1931022.58	0.1909962.58	-0.1456612.58	0.1673922.58	0.1415262.58	-0.02619672.58	-0.04475592.58	0.1850462.58	-0.04586032.58	0.001092152.58	-0.01867942.58	-0.07471752.58	-0.2121032.58	-0.1816862.58	-0.1877912.58	0.1677672.58	0.2361832.58	0.1451652.58	0.1852082.58	0.03438162.58	0.1660072.58	0.1648272.58	0.1637112.58	-0.1338262.58	-0.110015
2.64	-0.04217292.64	0.1537292.64	-0.02644512.64	0.02956692.64	-0.07035822.64	0.005019342.64	0.08055942.64	-0.05099962.64	0.1947152.64	-0.09209312.64	0.1852672.64	-0.1820542.64	0.1818062.64	0.03660252.64	0.1802172.64	-0.1829692.64	-0.1267892.64	-0.1293712.64	0.166592.64	-0.1591372.64	0.229862.64	0.1313672.64	-0.06717962.64	0.07021682.64	-0.102792.64	-0.1958112.64	0.1391292.64	0.1913252.64	0.1456452.64	-0.1248952.64	0.1395642.64	-0.1467322.64	0.1429952.64	-0.05806812.64	0.1865892.64	-0.192432.64	0.03636472.64	0.1680362.64	-0.008626162.64	-0.001802062.64	0.1529422.64	-0.2263322.64	0.1779772.64	-0.1313052.64	0.1060912.64	-0.1960042.64	-0.109662.64	0.1045242.64	-0.1965752.64	0.191109
2.7	0.05875322.7	-0.1840122.7	-0.1891752.7	-0.1908482.7	-0.06731132.7	-0.003275912.7	0.2014872.7	0.1552312.7	0.1043912.7	-0.004268122.7	0.03552062.7	0.03204892.7	0.1698132.7	0.08080062.7	0.1822582.7	0.1726842.7	-0.1548452.7	0.1043632.7	0.1464962.7	0.1321232.7	0.2550432.7	-0.1778672.7	0.1342152.7	0.1271932.7	0.01095022.7	0.09767632.7	-0.08365282.7	0.02058872.7	0.1235092.7	0.104692.7	0.1875842.7	0.2192822.7	0.03960792.7	0.1523662.7	0.08751482.7	0.09884872.7	0.1313212.7	-0.04929492.7	0.1766482.7	0.1941272.7	0.1367742.7	0.2094272.7	-0.02425362.7	-0.08259132.7	0.1599322.7	0.2054592.7	-0.1804682.7	-0.1791482.7	-0.1472072.7	-0.153379
2.76	0.1431952.76	0.1795392.76	0.01141642.76	-0.01646162.76	-0.0660732.76	0.001338092.76	0.1431572.76	-0.1193282.76	-0.03898452.76	0.09470792.76	-0.1722932.76	0.1633382.76	0.1429162.76	-0.1777952.76	0.05532452.76	-0.0487812.76	-0.1585632.76	-0.07952532.76	-0.1225852.76	0.1150252.76	0.2492882.76	0.19682.76	0.1885472.76	-0.1770582.76	0.1276912.76	0.04422432.76	-0.2013362.76	-0.2051842.76	0.1000142.76	-0.08197862.76	0.0913872.76	-0.1164882.76	-0.07958942.76	-0.2107262.76	-0.1470392.76	0.1498792.76	0.1906752.76	-0.08768972.76	0.1779532.76	-0.1979372.76	0.1154672.76	-0.1802052.76	-0.1969042.76	0.1938062.76	0.1853152.76	-0.1973632.76	0.07419622.76	-0.07332882.76	-0.01154762.76	0.0149936
2.82	0.1796462.82	-0.1608222.82	0.1943622.82	0.1912482.82	-0.05854292.82	-0.003578072.82	-0.04391982.82	-0.02888062.82	-0.1625042.82	-0.1467082.82	-0.1301172.82	-0.1247742.82	0.1080442.82	0.2229832.82	-0.1104132.82	-0.110342.82	-0.1379092.82	0.05620462.82	-0.1856952.82	-0.1668052.82	0.2197552.82	-0.1867672.82	0.03760182.82	0.03037452.82	0.1947712.82	-0.1623342.82	-0.07406872.82	0.1131032.82	0.07665952.82	0.06210272.82	-0.07727292.82	-0.08062162.82	-0.1665132.82	0.2181852.82	-0.147252.82	-0.1598892.82	0.2047972.82	0.1934992.82	-0.001111692.82	0.001317252.82	0.09109412.82	0.1414822.82	-0.103852.82	-0.06921762.82	0.1747862.82	0.1667152.82	0.1977042.82	0.200132.82	0.1397162.82	0.132254
2.88	0.159872.88	0.1245542.88	-0.007013542.88	0.007419892.88	-0.04303152.88	0.004018472.88	-0.1870732.88	0.146682.88	-0.2020852.88	0.1413342.88	0.0968482.88	-0.101072.88	0.07027252.88	-0.199262.88	-0.1984782.88	0.1891952.88	-0.09968492.88	-0.03836082.88	0.06416692.88	-0.06293722.88	0.1685242.88	0.1449962.88	-0.1508812.88	0.152772.88	0.190192.88	0.2004362.88	0.1395322.88	0.127692.88	0.05306962.88	-0.0435372.88	-0.1891012.88	0.2121022.88	-0.1806322.88	-0.175052.88	0.08449062.88	-0.08567192.88	0.1722652.88	-0.2113692.88	-0.1772852.88	0.1951312.88	0.06275812.88	-0.09681832.88	0.1247592.88	-0.1428782.88	0.1379772.88	-0.1219892.88	-0.04028192.88	0.0340732.88	0.2032.88	-0.19698
2.94	0.09440662.94	-0.06788242.94	-0.193612.94	-0.1989042.94	-0.02377132.94	-0.00504962.94	-0.1714952.94	-0.1316342.94	-0.1363312.94	-0.08643892.94	0.1769362.94	0.1833592.94	0.03678182.94	0.1131842.94	-0.1499662.94	-0.1456962.94	-0.05050382.94	0.01943962.94	0.2024692.94	0.184282.94	0.08910532.94	-0.07993042.94	-0.1677482.94	-0.1634122.94	0.1136012.94	-0.131972.94	0.1848862.94	-0.1993032.94	0.0297972.94	0.01930282.94	-0.1521912.94	-0.1731042.94	-0.1162392.94	0.1005362.94	0.1884892.94	0.1938552.94	0.09368422.94	0.1367882.94	-0.1813992.94	-0.1974742.94	0.03484812.94	0.04642032.94	0.1915492.94	0.1809382.94	0.0774292.94	0.06206842.94	-0.2075382.94	-0.2118642.94	0.1462642.94	0.139492
